OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
155344,360593000000.0,360593000000.0,36,59,301500,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,465.5097132,117.8919042,347.617809,292.2429074,785,279.0,259.0,0.506,12,0.046332046,36,0.138996139,211,0.814671815,375,67,87,221,0.178666667,40,0,24,1,15,0,0,24,1,4,0,8,3,0,4,8,28,0.1,0.954685274,2.686121648,0.136872441,0.0,0.082123464,0.003421811,0.051327165,0.0,0.0,0.082123464,0.003421811,0.013687244,0.0,0.027374488,0.010265433,0.0,1.091557714,0,0.154440154,0.697724155,0.47627083,0.711511442,0.550692802,0.357827249,0.281573536,0.310560617,0.013763787,0.096969697,0.192771084,9.375,0.00023056,11.18844731,0.0,0.0,11.18844731,46.04965449,0.0,0.0,0.0,66.27968822,1.841102451,968.29,0.219608311,0.721091754,3.67,6.756845993,0.004675159,375851,344752,381706,108136,5.57303e-05,0.307922648,5.79753e-05,0.357494906,3.06296e-05,0.054811575,1.68375e-05,0.040083075,6,10,9,13,10.0,8109.2187,1883895.064
155345,360593000000.0,360593000000.0,36,59,301500,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,340.0992973,23.5590082,316.5402891,316.4704876,1251,418.0,395.0,0.514,0,0.0,57,0.144303797,338,0.855696203,526,90,93,343,0.171102662,215,0,3,38,93,81,0,3,38,50,81,28,15,0,68,63,84,0.31627907,1.320818264,3.952975235,0.679368246,0.0,0.009479557,0.120074388,0.293866264,0.255948037,0.0,0.009479557,0.120074388,0.157992615,0.255948037,0.088475865,0.047397785,0.0,2.00018651,0,0.544303797,0.790734209,0.681101375,0.850636015,0.732954067,0.643279101,0.627687655,0.677526547,0.721472502,0.293315143,0.580296896,2.446511628,0.235389985,15.31528948,0.0,0.0,15.31528948,69.44683112,0.0,0.0,0.0,88.9618193,10.10929765,1202.98,0.173174873,0.687989581,3.67,7.420224473,0.002933653,386386,354113,482642,128935,5.72924e-05,0.316553635,5.95495e-05,0.367201912,3.87291e-05,0.069305613,2.0076e-05,0.047792699,15,17,11,13,13.33333333,6177.63846,1376362.616
155346,360594000000.0,360594000000.0,36,59,408800,6,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,91.7890015,0.0,91.7890015,91.7890015,956,312.0,274.0,0.705,0,0.0,30,0.109489051,244,0.890510949,498,110,133,255,0.220883534,48,0,1,4,38,5,0,1,4,2,5,0,36,0,12,23,13,0.25,3.399100054,10.41519119,0.52293847,0.0,0.010894551,0.043578206,0.413992955,0.054472757,0.0,0.010894551,0.043578206,0.021789103,0.054472757,0.0,0.392203852,0.0,3.922038524,0,0.175182482,0.510909521,0.440073508,0.541497348,0.419105969,0.327238693,0.433561762,0.475309568,0.317675885,0.09561753,0.175824176,10.375,8.48182e-05,18.9491728,0.0,2.255217336,16.69395546,90.6845032,0.0,34.86256466,6.972512932,90.64266812,0.0,430.5,0.0,0.0,4.0,27.89005173,0.0041841,297930,312651,678,4399,4.41763e-05,0.244084476,5.25771e-05,0.324207372,5.44054e-08,9.73583e-05,6.84954e-07,0.00163059,6,6,13,16,11.66666667,2591.669077,371465.8695
155347,360593000000.0,360593000000.0,36,59,301700,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,213.1422825,0.0,213.1422825,208.25457,1461,423.0,412.0,0.518,6,0.014563107,46,0.111650485,360,0.873786408,613,111,93,409,0.181076672,583,344,23,54,77,85,344,15,54,49,85,0,28,8,179,282,122,0.30703259,2.031167911,7.01545229,2.799458374,1.651824495,0.110441754,0.259298031,0.369739785,0.408154308,1.651824495,0.072027231,0.259298031,0.235288954,0.408154308,0.0,0.134450831,0.038414523,4.830626286,0,1.415048544,0.750134064,0.750134064,0.678014994,0.634476243,0.773371255,0.752993373,0.820675862,0.511051688,0.570450098,0.974916388,1.051457976,0.949843565,25.49963104,0.764791379,2.751836943,21.98300272,149.1916087,0.0,15.0134453,12.01075624,159.1425202,21.01882342,454.64,0.0,0.0,37.33,112.0903826,0.025550992,443310,408324,220220,199044,6.57329e-05,0.363189639,6.8666e-05,0.423416688,1.76713e-05,0.031622781,3.09925e-05,0.073780199,18,13,17,16,16.16666667,5025.700976,862576.4934
155353,360594000000.0,360594000000.0,36,59,408400,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,114.5014451,4.5518291,109.949616,109.949616,767,252.0,252.0,0.671,0,0.0,69,0.273809524,183,0.726190476,478,110,91,277,0.230125523,638,63,26,11,510,28,63,26,11,47,28,250,213,0,242,139,257,0.379310345,2.291958891,6.975922499,5.802657828,0.572989723,0.236471949,0.100045825,4.638488233,0.254662099,0.572989723,0.236471949,0.100045825,0.427468523,0.254662099,2.273768741,1.937250968,0.0,8.09461672,0,2.531746032,0.463044292,0.463044292,0.766607332,0.717379623,0.630737079,0.476772042,0.526266809,0.427345627,0.908185053,0.856630824,0.749216301,0.778190677,27.65073873,9.993289682,7.54486148,10.11258757,114.5193631,34.92508787,69.85017574,23.28339191,58.20847978,5.820847978,152.89,0.0,0.0,10.0,58.20847978,0.01303781,423099,454122,109321,123042,6.27361e-05,0.346631416,7.63676e-05,0.470907498,8.77235e-06,0.015698093,1.91585e-05,0.045608324,14,16,15,20,16.66666667,5256.61153,463381.9032
155354,360594000000.0,360594000000.0,36,59,408500,4,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,115.5419832,0.0,115.5419832,115.5419832,1594,509.0,509.0,0.656,69,0.135559921,106,0.208251473,334,0.656188605,804,166,153,485,0.206467662,163,34,0,33,89,7,34,0,33,21,7,38,30,0,82,52,29,0.503067485,4.405325111,13.79585113,1.410742619,0.294265332,0.0,0.285610469,0.77028278,0.060584039,0.294265332,0.0,0.285610469,0.181752117,0.060584039,0.328884782,0.259645881,0.0,5.81606773,0,0.320235756,0.804945358,0.693342193,0.949061086,0.817762439,0.512403963,0.566341537,0.608927022,0.640647305,0.18554354,0.337125129,4.932515337,0.019594324,17.22472621,0.0,2.193076621,15.03164959,77.5752653,0.0,11.07822425,0.0,72.00845761,22.1564485,548.52,0.0,0.0,8.67,48.02410212,0.005439147,384377,415530,931,3482,5.69945e-05,0.314907726,6.98778e-05,0.43088904,7.47072e-08,0.000133688,5.42171e-07,0.001290683,10,19,12,15,13.83333333,3304.462539,467591.2449
155355,360594000000.0,360594000000.0,36,59,408500,5,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,71.4944314,0.0,71.4944314,71.4944314,754,247.0,247.0,0.656,0,0.0,51,0.206477733,196,0.793522267,517,85,120,312,0.164410058,169,42,0,61,50,16,42,0,61,37,16,0,13,0,94,54,21,0.556213018,3.454814524,10.54627592,2.363820464,0.58745834,0.0,0.853213304,0.699355167,0.223793653,0.58745834,0.0,0.853213304,0.517522823,0.223793653,0.0,0.181832343,0.0,5.818634988,0,0.684210526,0.935809189,0.806062161,0.91140544,0.705405966,0.747152495,0.738937675,0.77672611,0.841427606,0.366197183,0.49271137,3.059171598,0.127559597,26.29628396,0.0,1.823597635,24.47268633,158.2221129,0.0,26.85523841,8.951746136,196.938415,0.0,572.66,0.0,0.0,8.67,77.611639,0.011498674,403504,436383,682,3838,5.98306e-05,0.330577862,7.33845e-05,0.452512819,5.47264e-08,9.79327e-05,5.97602e-07,0.001422642,17,16,18,15,16.5,2688.378613,289333.579
155356,360594000000.0,360594000000.0,36,59,408700,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,52.5248115,0.0,52.5248115,52.5248115,850,227.0,227.0,0.566,18,0.079295154,31,0.136563877,178,0.784140969,445,105,97,243,0.235955056,20,11,0,0,9,0,11,0,0,8,0,0,1,0,5,12,3,0.25,4.321767057,16.18282819,0.380772428,0.209424835,0.0,0.0,0.171347593,0.0,0.209424835,0.0,0.0,0.152308971,0.0,0.0,0.019038621,0.0,4.702539485,0,0.088105727,0.992774454,0.427564685,0.769255237,0.406413568,0.306619412,0.323289095,0.359912173,0.022534533,0.045977011,0.086021505,22.25,5.9053e-10,26.53570084,0.0,0.468132374,26.06756847,154.4047426,0.0,0.0,0.0,194.9554831,24.36943539,297.73,0.0,0.0,7.67,93.4567847,0.009023529,326072,330398,57572,59104,4.83492e-05,0.267140313,5.55615e-05,0.342610346,4.61981e-06,0.008267127,9.20289e-06,0.021908246,5,6,18,18,13.83333333,2175.407498,212563.5622
155357,360594000000.0,360594000000.0,36,59,408800,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,87.3500971,0.0,87.3500971,87.3500971,761,333.0,320.0,0.607,0,0.0,127,0.396875,193,0.603125,580,113,155,312,0.194827586,127,4,0,9,68,46,4,0,9,29,46,0,39,0,66,45,16,0.519685039,3.812245333,8.712068163,1.453919391,0.045792737,0.0,0.103033658,0.778476524,0.526616472,0.045792737,0.0,0.103033658,0.331997341,0.526616472,0.0,0.446479183,0.0,5.266164724,0,0.396875,0.720481524,0.620589006,0.847577044,0.656004317,0.547131623,0.628824072,0.691435791,0.851883632,0.286036036,0.359264498,4.566929134,0.028242449,19.30107392,0.0,3.201667941,16.09940598,100.1798543,0.0,51.28786514,0.0,87.92205453,7.326837877,803.33,0.0,0.0,2.67,19.56265713,0.003508541,313818,329812,160846,215341,4.65322e-05,0.257101004,5.5463e-05,0.342002686,1.29069e-05,0.023096893,3.353e-05,0.079821054,12,14,14,14,13.66666667,3537.420046,353501.2576
155358,360594000000.0,360594000000.0,36,59,412400,4,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,165.794216,18.9851872,146.8090288,115.55509,1836,1090.0,1015.0,0.482,384,0.378325123,471,0.464039409,160,0.157635468,881,192,209,480,0.217934166,1298,153,87,192,837,29,153,87,192,243,29,11,583,0,330,454,514,0.254237288,9.432730311,15.88852555,11.23273756,1.324043796,0.752887649,1.661545156,7.243298413,0.25096255,1.324043796,0.752887649,1.661545156,2.102893088,0.25096255,0.095192691,5.045212634,0.0,20.66546787,0,1.278817734,0.673354867,0.673354867,0.77824761,0.728272419,0.722084985,0.575241514,0.613877967,0.526131144,0.828334397,0.808627811,0.678736518,0.72523214,18.82264032,0.0,4.740601484,14.08203884,116.300204,0.0,13.07821471,4.359404903,135.141552,13.07821471,170.32,0.15384492,0.585887508,55.33,241.2058733,0.030136166,395324,419853,145335,165615,5.86177e-05,0.323876251,7.06047e-05,0.435371829,1.16623e-05,0.02086957,2.57874e-05,0.061388978,17,17,15,19,17.0,3564.322774,670957.5885
155359,360594000000.0,360594000000.0,36,59,412700,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,141.2166616,0.0,141.2166616,141.2166616,1442,518.0,518.0,0.556,39,0.075289575,88,0.16988417,391,0.754826255,745,131,130,484,0.175838926,240,0,0,7,230,3,0,0,7,9,3,177,44,0,22,43,175,0.091666667,3.668122402,10.21125966,1.699516171,0.0,0.0,0.049569222,1.628702997,0.021243952,0.0,0.0,0.049569222,0.063731856,0.021243952,1.253393176,0.311577965,0.0,5.367638573,0,0.463320463,0.180826201,0.123433085,0.507367263,0.392690101,0.495707905,0.414967414,0.457217966,0.805288743,0.285374554,0.487309645,3.104166667,0.121947255,25.67611101,0.0,0.229452544,25.44665846,160.1805321,0.0,9.064086245,0.0,135.9612937,63.44860372,435.86,0.0,0.0,2.67,12.10055514,0.001851595,350497,376452,1066,2986,5.19708e-05,0.28715093,6.33062e-05,0.390366618,8.55401e-08,0.000153074,4.6494e-07,0.001106829,10,5,18,16,13.83333333,3369.581028,571496.9281
155360,360594000000.0,360594000000.0,36,59,412500,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,195.2549606,22.3442646,172.910696,131.68163,1422,441.0,432.0,0.596,0,0.0,50,0.115740741,382,0.884259259,655,112,114,429,0.170992366,225,0,2,21,121,81,0,2,21,44,81,38,39,0,53,57,115,0.235555556,3.348986491,10.79877277,1.708666577,0.0,0.015188147,0.159475547,0.918882915,0.615119968,0.0,0.015188147,0.159475547,0.334139242,0.615119968,0.2885748,0.296168873,0.0,5.057653068,0,0.520833333,0.695892889,0.599409509,0.867525722,0.747507154,0.604582764,0.620981766,0.679265116,0.706500037,0.273224044,0.511363636,2.911111111,0.147915944,25.28402487,0.518003376,4.589766229,20.17625526,112.3132371,0.0,14.80533049,7.402665246,103.6373134,25.90932836,375.51,0.0,0.051901009,22.67,83.90921057,0.015942335,395149,420931,109616,121278,5.85917e-05,0.323732879,7.0786e-05,0.436489674,8.79603e-06,0.015740454,1.88838e-05,0.044954457,13,17,15,17,15.66666667,4244.429218,790184.9649
155361,360594000000.0,360594000000.0,36,59,412600,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,179.8332025,0.0,179.8332025,179.5170525,1413,444.0,444.0,0.644,0,0.0,58,0.130630631,386,0.869369369,530,95,74,361,0.179245283,2965,2,1,10,2923,29,2,1,10,69,29,1245,1609,0,784,667,1514,0.264418212,2.473302641,7.871118541,16.51653678,0.011141003,0.005570501,0.055705014,16.28257572,0.161544542,0.011141003,0.005570501,0.055705014,0.3843646,0.161544542,6.935274298,8.962936824,0.0,18.98983942,0,6.677927928,0.053523226,0.053523226,0.439725276,0.411488306,0.257719923,0.153054724,0.169210684,0.387953075,0.645500228,0.303290415,0.178752108,0.439882386,22.44505153,1.134896312,1.300452453,20.00970277,145.9592535,0.0,14.23541351,3.558853377,124.5598682,49.82394728,317.85,0.0,0.0,7.67,27.2964054,0.005428167,433671,461703,68889,57625,6.43037e-05,0.355292716,7.76425e-05,0.478768711,5.52793e-06,0.009892207,8.9726e-06,0.021360021,4,6,17,17,13.0,3814.274071,727776.0618
155362,360594000000.0,360594000000.0,36,59,412600,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,107.0081376,0.0,107.0081376,107.0081376,940,287.0,287.0,0.579,0,0.0,20,0.069686411,267,0.930313589,470,82,72,316,0.174468085,61,1,0,19,26,15,1,0,19,24,15,0,2,0,15,21,25,0.245901639,2.682039015,8.784378656,0.570050104,0.009345084,0.0,0.17755659,0.242972176,0.140176255,0.009345084,0.0,0.17755659,0.224282008,0.140176255,0.0,0.018690167,0.0,3.25208912,0,0.212543554,0.821717731,0.707789129,0.779608558,0.603398338,0.412472595,0.505464908,0.53773192,0.336436853,0.121878122,0.229755179,7.704918033,0.001224873,24.0625605,0.0,0.768244857,23.29431565,159.5572111,0.0,5.980853553,5.980853553,197.3681673,17.94256066,206.53,0.0,0.0,9.0,53.82768198,0.009574468,433985,462003,56184,40017,6.43502e-05,0.355549966,7.76929e-05,0.479079799,4.50843e-06,0.008067815,6.23092e-06,0.014833214,8,12,18,19,15.66666667,4381.870376,433055.856
155363,360594000000.0,360594000000.0,36,59,412700,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,78.6605785,0.0,78.6605785,78.6605785,1483,471.0,449.0,0.599,0,0.0,84,0.187082405,365,0.812917595,555,95,106,354,0.171171171,141,13,6,10,86,26,13,6,10,70,26,16,0,0,57,40,44,0.404255319,5.987751539,18.853154,1.792511607,0.165267028,0.07627709,0.127128483,1.093304952,0.330534055,0.165267028,0.07627709,0.127128483,0.88989938,0.330534055,0.203405572,0.0,0.0,7.780263147,0,0.31403118,0.717708027,0.717708027,0.808222555,0.696408332,0.460974682,0.604973908,0.665206883,0.81685946,0.17364532,0.405172414,3.936170213,0.053068581,29.22629199,0.0,0.0,29.22629199,198.0356653,0.0,0.0,0.0,162.724458,89.49845188,272.25,0.0,0.0,2.67,21.72371514,0.001800405,363642,390054,24257,27561,5.39199e-05,0.297920207,6.55936e-05,0.404471382,1.94648e-06,0.003483216,4.29143e-06,0.010216113,9,15,19,18,16.33333333,2547.769451,318334.4975
155365,360595000000.0,360595000000.0,36,59,517000,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,1104.909627,671.1703019,433.7393249,414.27908,1240,536.0,498.0,0.564,53,0.106425703,176,0.353413655,269,0.540160643,457,89,76,292,0.194748359,103,0,42,39,18,4,0,42,39,12,4,3,3,0,16,28,59,0.155339806,1.293813822,2.99315138,0.248624671,0.0,0.101380934,0.094139439,0.043448972,0.009655327,0.0,0.101380934,0.094139439,0.028965981,0.009655327,0.007241495,0.007241495,0.0,1.542438493,0,0.206827309,0.84001401,0.723548685,0.734540377,0.632919777,0.40861696,0.320855042,0.320259656,0.007711085,0.153387937,0.367857143,4.436893204,0.032164459,13.50650706,0.0,0.0,13.50650706,51.17470039,0.0,1.475540638,0.0,66.39932869,5.90216255,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,192616,181539,-99999,-99999,2.85606e-05,0.1578041,3.05286e-05,0.188249141,-99999.0,-99999.0,-99999.0,-99999.0,8,13,10,1,7.166666667,9332.635417,4471508.49
155387,360595000000.0,360595000000.0,36,59,520300,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,100.5336234,0.0,100.5336234,100.5336234,830,299.0,299.0,0.637,40,0.133779264,77,0.257525084,182,0.608695652,421,94,86,241,0.22327791,37,0,0,19,12,6,0,0,19,9,6,3,0,0,10,9,18,0.27027027,2.97412935,8.255944349,0.368036073,0.0,0.0,0.188991497,0.119363051,0.059681525,0.0,0.0,0.188991497,0.089522288,0.059681525,0.029840763,0.0,0.0,3.342165423,0,0.123745819,0.912457887,0.622849406,0.854664382,0.569776255,0.329765187,0.334080699,0.341548353,0.019768753,0.085351788,0.161572052,11.37837838,3.10976e-05,32.1685908,4.274960528,3.301672603,24.59195767,129.4786715,0.0,31.83014689,12.73205876,76.39235253,44.56220564,737.62,0.0,0.0,18.33,116.6893185,0.022084337,323780,344460,53074,73535,4.80093e-05,0.265262551,5.79262e-05,0.357192113,4.25887e-06,0.007621231,1.14499e-05,0.027257425,6,10,16,14,12.66666667,3679.141581,406854.1931
155389,360595000000.0,360595000000.0,36,59,517101,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,172.7513165,38.1134453,134.6378712,124.67782,974,339.0,289.0,0.617,61,0.211072664,0,0.0,228,0.788927336,404,91,123,190,0.225247525,217,21,5,97,64,30,21,5,97,59,30,0,5,0,56,91,70,0.258064516,2.71900808,7.81213531,1.740485998,0.168434129,0.040103364,0.778005262,0.513323059,0.240620184,0.168434129,0.040103364,0.778005262,0.473219695,0.240620184,0.0,0.040103364,0.0,4.459494078,0,0.750865052,0.811755942,0.811755942,0.774284052,0.66716508,0.693884468,0.733375007,0.759478753,0.82351803,0.364399664,0.698872786,1.861751152,0.42242171,15.20776646,0.0,2.101955903,13.10581056,96.69552767,0.0,28.52095005,4.753491676,95.06983352,9.506983352,784.56,0.0,0.0,13.0,61.79539179,0.013347023,216355,204235,85091,46375,3.20806e-05,0.1772527,3.43453e-05,0.211784042,6.82804e-06,0.012218754,7.2209e-06,0.017189952,16,14,14,14,14.33333333,6253.977025,699115.7872
155390,360595000000.0,360595000000.0,36,59,517101,4,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,80.4221544,0.0,80.4221544,80.4221544,987,415.0,415.0,0.697,32,0.077108434,133,0.320481928,250,0.602409639,600,132,164,304,0.22,535,0,0,6,480,49,0,0,6,39,49,392,49,0,99,141,295,0.185046729,5.160269618,12.27273762,6.652395773,0.0,0.0,0.074606308,5.968504619,0.609284847,0.0,0.0,0.074606308,0.484941,0.609284847,4.874278772,0.609284847,0.0,11.81266539,0,1.289156627,0.333718589,0.227798376,0.563556846,0.436179491,0.643165764,0.455478224,0.504419986,0.481208423,0.703022339,0.942731278,1.121495327,0.885595192,19.77222602,0.0,0.0,19.77222602,119.4257984,0.0,0.0,0.0,167.1181293,7.958006159,1177.5,0.0,0.0,-99999.0,-99999.0,-99999.0,220415,208046,25894,17095,3.26826e-05,0.180578927,3.49861e-05,0.215735906,2.07784e-06,0.003718283,2.66181e-06,0.006336652,15,6,16,13,13.16666667,2420.700272,325465.31
155391,360595000000.0,360595000000.0,36,59,517101,5,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,44.4273445,0.0,44.4273445,44.4273445,990,334.0,317.0,0.659,10,0.031545741,82,0.258675079,225,0.70977918,529,105,158,266,0.198487713,23,4,3,15,1,0,4,3,15,1,0,0,0,0,9,14,0,0.391304348,7.5178925,22.28357358,0.517699184,0.090034641,0.067525981,0.337629903,0.02250866,0.0,0.090034641,0.067525981,0.337629903,0.02250866,0.0,0.0,0.0,0.0,8.035591684,0,0.072555205,0.710514751,0.612004095,0.710514751,0.473676501,0.195186669,0.126785349,0.112434437,7.07262e-10,0.045409674,0.083333333,23.0,2.78947e-10,27.60771246,0.0,0.052691001,27.55502146,168.0838701,0.0,14.40554251,14.40554251,43.21662754,115.2443401,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,217651,205381,-99999,-99999,3.22728e-05,0.178314471,3.4538e-05,0.212972401,-99999.0,-99999.0,-99999.0,-99999.0,3,7,18,1,8.0,1709.089598,179794.2624
155392,360595000000.0,360595000000.0,36,59,517101,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,438.4065497,195.3419398,243.0646099,159.19678,896,342.0,342.0,0.592,25,0.073099415,98,0.286549708,219,0.640350877,634,121,202,311,0.190851735,263,6,6,182,67,2,6,6,182,17,2,50,0,0,32,109,122,0.121673004,2.148284658,5.628254541,1.652043465,0.037689205,0.037689205,1.143239204,0.420862784,0.012563068,0.037689205,0.037689205,1.143239204,0.106786079,0.012563068,0.314076704,0.0,0.0,3.800328122,0,0.769005848,0.504971611,0.504971611,0.534118466,0.460225402,0.579260634,0.555396363,0.51224698,0.666773784,0.453839517,0.586399108,2.410646388,0.243985523,10.82612226,0.0,0.196342694,10.62977957,49.17211109,0.0,0.0,0.0,65.82611926,5.266089541,-99999.0,0.0,0.0,13.0,34.22958202,0.014508929,194334,183171,-99999,-99999,2.88154e-05,0.159211602,3.0803e-05,0.189941463,-99999.0,-99999.0,-99999.0,-99999.0,13,7,9,1,6.666666667,7816.435351,1774209.777
155393,360595000000.0,360595000000.0,36,59,517102,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,182.0828009,0.0,182.0828009,182.0828,961,400.0,374.0,0.496,18,0.048128342,71,0.189839572,285,0.762032086,633,133,147,353,0.210110585,416,227,62,23,55,49,227,62,23,44,49,0,11,0,160,143,113,0.384615385,2.196802773,5.277818663,2.284674884,1.246685574,0.34050443,0.126316159,0.302060381,0.26910834,1.246685574,0.34050443,0.126316159,0.241648305,0.26910834,0.0,0.060412076,0.0,4.481477657,0,1.112299465,0.803852364,0.803852364,0.758979912,0.653978204,0.766285527,0.764314043,0.839373333,0.5799515,0.604212055,0.79313632,1.521634615,0.593549529,21.04785073,0.0,0.470245472,20.57760526,123.0807077,0.0,7.02976884,0.0,172.2293366,3.51488442,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,214700,202488,-99999,-99999,3.18352e-05,0.175896812,3.40515e-05,0.209972469,-99999.0,-99999.0,-99999.0,-99999.0,18,14,16,1,11.0,3662.126758,736878.5933
155394,360595000000.0,360595000000.0,36,59,517102,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,205.6420562,0.0,205.6420562,183.34485,1359,395.0,385.0,0.558,10,0.025974026,76,0.197402597,299,0.776623377,619,95,147,377,0.153473344,944,70,40,15,719,100,70,40,15,2,100,114,603,0,206,381,357,0.218220339,2.154410118,7.412261648,5.148767473,0.381794198,0.218168113,0.081813042,3.921571836,0.545420283,0.381794198,0.218168113,0.081813042,0.010908406,0.545420283,0.621779123,3.288884307,0.0,7.303177591,0,2.451948052,0.520597828,0.520597828,0.609036221,0.569926944,0.668070321,0.537715206,0.594598358,0.427311412,0.819800261,0.792066539,0.655720339,0.708730696,15.54318517,0.0,0.0,15.54318517,72.65439899,0.0,0.0,0.0,108.9271349,0.0,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,215041,202981,-99999,-99999,3.18857e-05,0.176176182,3.41344e-05,0.210483691,-99999.0,-99999.0,-99999.0,-99999.0,15,10,12,1,8.5,4089.937335,832220.9368
